company_id,contractor,date,manpower,manhours
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",4/30/2021,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),4/30/2021,0,0
PSC,Solenergy (EPC - TSPP2),4/30/2021,8,1648
PSC,"All Vision (O & M, TSPP1)",4/30/2021,0,0
PSC,GSIAC (TSPP1 & TSPP2 Security),4/30/2021,14,5040
PSC,GAIC (Drivers and Utility),4/30/2021,19,3729
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),4/30/2021,0,0
PSC,Fire Control (Fire Deluge System),4/30/2021,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),4/30/2021,2,240
PSC,J. D. Millet (Temz) - Water Truck,4/30/2021,0,0
PSC,PLDT/TRI-EX (Internet Connection),4/30/2021,0,0
PSC,PSC Temporary Workers,4/30/2021,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),4/30/2021,0,0
PSC,Pineda/HIC (TSPP2 Fence/PNP Outpost),4/30/2021,0,0
PSC,Avotech/Ozee Power(Sub-Stations PMS),4/30/2021,0,0
PSC,Groundfos (Fire Pump),4/30/2021,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),4/30/2021,0,0
PSC,"ARMAV (Old building renovation, other civil works)",4/30/2021,0,0
PSC,Microphase (Internet Connection),4/30/2021,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),4/30/2021,0,0
PSC,Other TSPP1 Contractors,4/30/2021,0,0
PSC,Other TSPP2 Contractors,4/30/2021,,0
PSC,Total for Other Contractors,4/30/2021,2,240
PSC,PetroSolar Corporation (Company Owned),5/31/2021,6,1117
PSC,Syntegra (Owner's Engineer - TSPP1),5/31/2021,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),5/31/2021,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",5/31/2021,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",5/31/2021,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),5/31/2021,0,0
PSC,Solenergy (EPC - TSPP2),5/31/2021,8,1168
PSC,"All Vision (O & M, TSPP1)",5/31/2021,0,0
PSC,GSIAC (TSPP1 & TSPP2 Security),5/31/2021,14,5208
PSC,GAIC (Drivers and Utility),5/31/2021,19,4069
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),5/31/2021,0,0
PSC,Fire Control (Fire Deluge System),5/31/2021,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),5/31/2021,2,248
PSC,J. D. Millet (Temz) - Water Truck,5/31/2021,0,0
PSC,PLDT/TRI-EX (Internet Connection),5/31/2021,0,0
PSC,PSC Temporary Workers,5/31/2021,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),5/31/2021,0,0
PSC,Pineda/HIC (TSPP2 Fence/PNP Outpost),5/31/2021,0,0
PSC,Avotech/Ozee Power(Sub-Stations PMS),5/31/2021,10,696
PSC,Groundfos (Fire Pump),5/31/2021,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),5/31/2021,0,0
PSC,"ARMAV (Old building renovation, other civil works)",5/31/2021,0,0
PSC,Microphase (Internet Connection),5/31/2021,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),5/31/2021,0,0
PSC,Other TSPP1 Contractors,5/31/2021,0,0
PSC,Other TSPP2 Contractors,5/31/2021,,0
PSC,Total for Other Contractors,5/31/2021,12,944
PSC,PetroSolar Corporation (Company Owned),6/30/2021,8,1202
PSC,Syntegra (Owner's Engineer - TSPP1),6/30/2021,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),6/30/2021,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",6/30/2021,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",6/30/2021,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),6/30/2021,0,0
PSC,Solenergy (EPC - TSPP2),6/30/2021,0,0
PSC,"All Vision (O & M, TSPP1)",6/30/2021,0,0
PSC,GSIAC (TSPP1 & TSPP2 Security),6/30/2021,14,5040
PSC,GAIC (Drivers and Utility),6/30/2021,24,4543
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),6/30/2021,0,0
PSC,Fire Control (Fire Deluge System),6/30/2021,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),6/30/2021,2,336
PSC,J. D. Millet (Temz) - Water Truck,6/30/2021,0,0
PSC,PLDT/TRI-EX (Internet Connection),6/30/2021,0,0
PSC,PSC Temporary Workers,6/30/2021,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),6/30/2021,0,0
PSC,Pineda/HIC (TSPP2 Fence/PNP Outpost),6/30/2021,6,120
PSC,Avotech/Ozee Power(Sub-Stations PMS),6/30/2021,9,480
PSC,Groundfos (Fire Pump),6/30/2021,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),6/30/2021,0,0
PSC,"ARMAV (Old building renovation, other civil works)",6/30/2021,0,0
PSC,Microphase (Internet Connection),6/30/2021,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),6/30/2021,0,0
PSC,Other TSPP1 Contractors,6/30/2021,0,0
PSC,Other TSPP2 Contractors,6/30/2021,,0
PSC,Total for Other Contractors,6/30/2021,17,936
PSC,PetroSolar Corporation (Company Owned),7/31/2021,8,1193
PSC,Syntegra (Owner's Engineer - TSPP1),7/31/2021,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),7/31/2021,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",7/31/2021,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",7/31/2021,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),7/31/2021,0,0
PSC,Solenergy (EPC - TSPP2),7/31/2021,0,0
PSC,"All Vision (O & M, TSPP1)",7/31/2021,0,0
PSC,GSIAC (TSPP1 & TSPP2 Security),7/31/2021,14,5208
PSC,GAIC (Drivers and Utility),7/31/2021,19,4366
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),7/31/2021,0,0
PSC,Fire Control (Fire Deluge System),7/31/2021,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),7/31/2021,2,224
PSC,J. D. Millet (Temz) - Water Truck,7/31/2021,0,0
PSC,PLDT/TRI-EX (Internet Connection),7/31/2021,0,0
PSC,PSC Temporary Workers,7/31/2021,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),7/31/2021,0,0
PSC,Pineda/HIC (TSPP2 Fence/PNP Outpost),7/31/2021,0,0
PSC,Avotech/Ozee Power(Sub-Stations PMS),7/31/2021,9,304
PSC,Groundfos (Fire Pump),7/31/2021,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),7/31/2021,0,0
PSC,"ARMAV (Old building renovation, other civil works)",7/31/2021,0,0
PSC,Microphase (Internet Connection),7/31/2021,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),7/31/2021,0,0
PSC,Other TSPP1 Contractors,7/31/2021,0,0
PSC,Other TSPP2 Contractors,7/31/2021,,0
PSC,Total for Other Contractors,7/31/2021,11,528
PSC,PetroSolar Corporation (Company Owned),8/31/2021,8,1209
PSC,Syntegra (Owner's Engineer - TSPP1),8/31/2021,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),8/31/2021,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",8/31/2021,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",8/31/2021,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),8/31/2021,0,0
PSC,Solenergy (EPC - TSPP2),8/31/2021,0,0
PSC,"All Vision (O & M, TSPP1)",8/31/2021,0,0
PSC,GSIAC (TSPP1 & TSPP2 Security),8/31/2021,14,5208
PSC,GAIC (Drivers and Utility),8/31/2021,24,4649
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),8/31/2021,0,0
PSC,Fire Control (Fire Deluge System),8/31/2021,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),8/31/2021,2,264
PSC,J. D. Millet (Temz) - Water Truck,8/31/2021,0,0
PSC,PLDT/TRI-EX (Internet Connection),8/31/2021,0,0
PSC,PSC Temporary Workers,8/31/2021,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),8/31/2021,0,0
PSC,Pineda/HIC (TSPP2 Fence/PNP Outpost),8/31/2021,0,0
PSC,Avotech/Ozee Power(Sub-Stations PMS),8/31/2021,9,304
PSC,Groundfos (Fire Pump),8/31/2021,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),8/31/2021,0,0
PSC,"ARMAV (Old building renovation, other civil works)",8/31/2021,0,0
PSC,Microphase (Internet Connection),8/31/2021,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),8/31/2021,0,0
PSC,Other TSPP1 Contractors,8/31/2021,0,0
PSC,Other TSPP2 Contractors,8/31/2021,,0
PSC,Total for Other Contractors,8/31/2021,11,568
PSC,PetroSolar Corporation (Company Owned),9/30/2021,8,1164
PSC,Syntegra (Owner's Engineer - TSPP1),9/30/2021,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),9/30/2021,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",9/30/2021,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",9/30/2021,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),9/30/2021,0,0
PSC,Solenergy (EPC - TSPP2),9/30/2021,0,0
PSC,"All Vision (O & M, TSPP1)",9/30/2021,0,0
PSC,GSIAC (TSPP1 & TSPP2 Security),9/30/2021,14,5040
PSC,GAIC (Drivers and Utility),9/30/2021,23,3956
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),9/30/2021,0,0
PSC,Fire Control (Fire Deluge System),9/30/2021,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),9/30/2021,2,240
PSC,J. D. Millet (Temz) - Water Truck,9/30/2021,0,0
PSC,PLDT/TRI-EX (Internet Connection),9/30/2021,0,0
PSC,PSC Temporary Workers,9/30/2021,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),9/30/2021,0,0
PSC,Pineda/HIC (TSPP2 Fence/PNP Outpost),9/30/2021,0,0
PSC,Avotech/Ozee Power(Sub-Stations PMS),9/30/2021,0,0
PSC,Groundfos (Fire Pump),9/30/2021,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),9/30/2021,0,0
PSC,"ARMAV (Old building renovation, other civil works)",9/30/2021,0,0
PSC,Microphase (Internet Connection),9/30/2021,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),9/30/2021,0,0
PSC,Other TSPP1 Contractors,9/30/2021,0,0
PSC,Other TSPP2 Contractors,9/30/2021,,0
PSC,Total for Other Contractors,9/30/2021,2,240
PSC,PetroSolar Corporation (Company Owned),10/31/2021,9,1512
PSC,Syntegra (Owner's Engineer - TSPP1),10/31/2021,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),10/31/2021,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",10/31/2021,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",10/31/2021,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),10/31/2021,0,0
PSC,Solenergy (EPC - TSPP2),10/31/2021,0,0
PSC,"All Vision (O & M, TSPP1)",10/31/2021,0,0
PSC,GSIAC (TSPP1 & TSPP2 Security),10/31/2021,14,5208
PSC,GAIC (Drivers and Utility),10/31/2021,27,4778
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),10/31/2021,0,0
PSC,Fire Control (Fire Deluge System),10/31/2021,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),10/31/2021,2,184
PSC,J. D. Millet (Temz) - Water Truck,10/31/2021,0,0
PSC,PLDT/TRI-EX (Internet Connection),10/31/2021,0,0
PSC,PSC Temporary Workers,10/31/2021,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),10/31/2021,0,0
PSC,Pineda/HIC (TSPP2 Fence/PNP Outpost),10/31/2021,0,0
PSC,Avotech/Ozee Power(Sub-Stations PMS),10/31/2021,0,0
PSC,Groundfos (Fire Pump),10/31/2021,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),10/31/2021,0,0
PSC,"ARMAV (Old building renovation, other civil works)",10/31/2021,0,0
PSC,Microphase (Internet Connection),10/31/2021,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),10/31/2021,0,0
PSC,Other TSPP1 Contractors,10/31/2021,0,0
PSC,Other TSPP2 Contractors,10/31/2021,,0
PSC,Total for Other Contractors,10/31/2021,2,184
PSC,PetroSolar Corporation (Company Owned),11/30/2021,9,1553
PSC,Syntegra (Owner's Engineer - TSPP1),11/30/2021,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),11/30/2021,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",11/30/2021,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",11/30/2021,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),11/30/2021,0,0
PSC,Solenergy (EPC - TSPP2),11/30/2021,0,0
PSC,"All Vision (O & M, TSPP1)",11/30/2021,0,0
PSC,GSIAC (TSPP1 & TSPP2 Security),11/30/2021,14,5040
PSC,GAIC (Drivers and Utility),11/30/2021,26,5062
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),11/30/2021,0,0
PSC,Fire Control (Fire Deluge System),11/30/2021,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),11/30/2021,2,184
PSC,J. D. Millet (Temz) - Water Truck,11/30/2021,0,0
PSC,PLDT/TRI-EX (Internet Connection),11/30/2021,0,0
PSC,PSC Temporary Workers,11/30/2021,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),11/30/2021,0,0
PSC,Pineda/HIC (TSPP2 Fence/PNP Outpost),11/30/2021,0,0
PSC,Avotech/Ozee Power(Sub-Stations PMS),11/30/2021,0,0
PSC,Groundfos (Fire Pump),11/30/2021,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),11/30/2021,0,0
PSC,"ARMAV (Old building renovation, other civil works)",11/30/2021,0,0
PSC,Microphase (Internet Connection),11/30/2021,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),11/30/2021,0,0
PSC,Other TSPP1 Contractors,11/30/2021,0,0
PSC,Other TSPP2 Contractors,11/30/2021,,0
PSC,Total for Other Contractors,11/30/2021,2,184
PSC,PetroSolar Corporation (Company Owned),12/31/2021,9,1504
PSC,Syntegra (Owner's Engineer - TSPP1),12/31/2021,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),12/31/2021,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",12/31/2021,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",12/31/2021,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),12/31/2021,0,0
PSC,Solenergy (EPC - TSPP2),12/31/2021,0,0
PSC,"All Vision (O & M, TSPP1)",12/31/2021,0,0
PSC,GSIAC (TSPP1 & TSPP2 Security),12/31/2021,14,5208
PSC,GAIC (Drivers and Utility),12/31/2021,28,5744
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),12/31/2021,0,0
PSC,Fire Control (Fire Deluge System),12/31/2021,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),12/31/2021,2,184
PSC,J. D. Millet (Temz) - Water Truck,12/31/2021,0,0
PSC,PLDT/TRI-EX (Internet Connection),12/31/2021,0,0
PSC,PSC Temporary Workers,12/31/2021,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),12/31/2021,0,0
PSC,Pineda/HIC (TSPP2 Fence/PNP Outpost),12/31/2021,0,0
PSC,Avotech/Ozee Power(Sub-Stations PMS),12/31/2021,0,0
PSC,Groundfos (Fire Pump),12/31/2021,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),12/31/2021,0,0
PSC,"ARMAV (Old building renovation, other civil works)",12/31/2021,0,0
PSC,Microphase (Internet Connection),12/31/2021,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),12/31/2021,0,0
PSC,Other TSPP1 Contractors,12/31/2021,0,0
PSC,Other TSPP2 Contractors,12/31/2021,,0
PSC,Total for Other Contractors,12/31/2021,2,184
PSC,PetroSolar Corporation (Company Owned),1/31/2022,9,1547
PSC,Syntegra (Owner's Engineer - TSPP1),1/31/2022,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),1/31/2022,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",1/31/2022,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",1/31/2022,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),1/31/2022,0,0
PSC,Solenergy (EPC - TSPP2),1/31/2022,0,0
PSC,"All Vision (O & M, TSPP1)",1/31/2022,0,0
PSC,GSIAC (TSPP1 & TSPP2 Security),1/31/2022,14,5208
PSC,GAIC (Drivers and Utility),1/31/2022,28,6122
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),1/31/2022,0,0
PSC,Fire Control (Fire Deluge System),1/31/2022,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),1/31/2022,2,184
PSC,J. D. Millet (Temz) - Water Truck,1/31/2022,0,0
PSC,PLDT/TRI-EX (Internet Connection),1/31/2022,0,0
PSC,PSC Temporary Workers,1/31/2022,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),1/31/2022,0,0
PSC,Pineda/HIC (TSPP2 Fence/PNP Outpost),1/31/2022,0,0
PSC,Avotech/Ozee Power(Sub-Stations PMS),1/31/2022,0,0
PSC,Groundfos (Fire Pump),1/31/2022,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),1/31/2022,0,0
PSC,"ARMAV (Old building renovation, other civil works)",1/31/2022,0,0
PSC,Microphase (Internet Connection),1/31/2022,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),1/31/2022,0,0
PSC,Other TSPP1 Contractors,1/31/2022,0,0
PSC,Other TSPP2 Contractors,1/31/2022,,0
PSC,Total for Other Contractors,1/31/2022,2,184
PSC,PetroSolar Corporation (Company Owned),2/28/2022,9,1326
PSC,Syntegra (Owner's Engineer - TSPP1),2/28/2022,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),2/28/2022,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",2/28/2022,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",2/28/2022,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),2/28/2022,0,0
PSC,Solenergy (EPC - TSPP2),2/28/2022,0,0
PSC,"All Vision (O & M, TSPP1)",2/28/2022,0,0
PSC,GSIAC (TSPP1 & TSPP2 Security),2/28/2022,14,4704
PSC,GAIC (Drivers and Utility),2/28/2022,28,5620
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),2/28/2022,0,0
PSC,Fire Control (Fire Deluge System),2/28/2022,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),2/28/2022,2,208
PSC,J. D. Millet (Temz) - Water Truck,2/28/2022,0,0
PSC,PLDT/TRI-EX (Internet Connection),2/28/2022,0,0
PSC,PSC Temporary Workers,2/28/2022,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),2/28/2022,0,0
PSC,Pineda/HIC (TSPP2 Fence/PNP Outpost),2/28/2022,0,0
PSC,Avotech/Ozee Power(Sub-Stations PMS),2/28/2022,0,0
PSC,Groundfos (Fire Pump),2/28/2022,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),2/28/2022,0,0
PSC,"ARMAV (Old building renovation, other civil works)",2/28/2022,0,0
PSC,Microphase (Internet Connection),2/28/2022,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),2/28/2022,0,0
PSC,Other TSPP1 Contractors,2/28/2022,0,0
PSC,Other TSPP2 Contractors,2/28/2022,,0
PSC,Total for Other Contractors,2/28/2022,2,208
PSC,PetroSolar Corporation (Company Owned),3/31/2022,9,1695
PSC,Syntegra (Owner's Engineer - TSPP1),3/31/2022,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),3/31/2022,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",3/31/2022,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",3/31/2022,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),3/31/2022,0,0
PSC,Solenergy (EPC - TSPP2),3/31/2022,0,0
PSC,"All Vision (O & M, TSPP1)",3/31/2022,0,0
PSC,GSIAC (TSPP1 & TSPP2 Security),3/31/2022,14,5208
PSC,GAIC (Drivers and Utility),3/31/2022,28,6556
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),3/31/2022,0,0
PSC,Fire Control (Fire Deluge System),3/31/2022,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),3/31/2022,2,208
PSC,J. D. Millet (Temz) - Water Truck,3/31/2022,0,0
PSC,PLDT/TRI-EX (Internet Connection),3/31/2022,0,0
PSC,PSC Temporary Workers,3/31/2022,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),3/31/2022,0,0
PSC,Pineda/HIC (TSPP2 Fence/PNP Outpost),3/31/2022,0,0
PSC,Avotech/Ozee Power(Sub-Stations PMS),3/31/2022,0,0
PSC,Groundfos (Fire Pump),3/31/2022,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),3/31/2022,0,0
PSC,"ARMAV (Old building renovation, other civil works)",3/31/2022,0,0
PSC,Microphase (Internet Connection),3/31/2022,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),3/31/2022,0,0
PSC,Other TSPP1 Contractors,3/31/2022,0,0
PSC,Other TSPP2 Contractors,3/31/2022,,0
PSC,Total for Other Contractors,3/31/2022,2,208
PSC,PetroSolar Corporation (Company Owned),4/30/2022,9,1444
PSC,Syntegra (Owner's Engineer - TSPP1),4/30/2022,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),4/30/2022,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",4/30/2022,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",4/30/2022,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),4/30/2022,0,0
PSC,Solenergy (EPC - TSPP2),4/30/2022,0,0
PSC,"All Vision (O & M, TSPP1)",4/30/2022,0,0
PSC,GSIAC (TSPP1 & TSPP2 Security),4/30/2022,14,5049
PSC,GAIC (Drivers and Utility),4/30/2022,32,6797
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),4/30/2022,0,0
PSC,Fire Control (Fire Deluge System),4/30/2022,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),4/30/2022,2,184
PSC,J. D. Millet (Temz) - Water Truck,4/30/2022,0,0
PSC,PLDT/TRI-EX (Internet Connection),4/30/2022,0,0
PSC,PSC Temporary Workers,4/30/2022,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),4/30/2022,0,0
PSC,Pineda/HIC/WW3 (TSPP2 Fence/PNP Outpost/Tiles),4/30/2022,7,632
PSC,Avotech/Ozee Power(Sub-Stations PMS),4/30/2022,0,0
PSC,Groundfos (Fire Pump),4/30/2022,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),4/30/2022,0,0
PSC,"ARMAV (Old building renovation, other civil works)",4/30/2022,0,0
PSC,Microphase (Internet Connection),4/30/2022,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),4/30/2022,0,0
PSC,Other TSPP1 Contractors,4/30/2022,0,0
PSC,Other TSPP2 Contractors,4/30/2022,,0
PSC,Total for Other Contractors,4/30/2022,9,816
PSC,PetroSolar Corporation (Company Owned),5/31/2022,9,1665
PSC,Syntegra (Owner's Engineer - TSPP1),5/31/2022,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),5/31/2022,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",5/31/2022,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",5/31/2022,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),5/31/2022,0,0
PSC,Solenergy (EPC - TSPP2),5/31/2022,0,0
PSC,"All Vision (O & M, TSPP1)",5/31/2022,0,0
PSC,GSIAC (TSPP1 & TSPP2 Security),5/31/2022,14,5217
PSC,GAIC (Drivers and Utility),5/31/2022,32,7369
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),5/31/2022,0,0
PSC,Fire Control (Fire Deluge System),5/31/2022,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),5/31/2022,2,200
PSC,J. D. Millet (Temz) - Water Truck,5/31/2022,0,0
PSC,PLDT/TRI-EX (Internet Connection),5/31/2022,0,0
PSC,PSC Temporary Workers,5/31/2022,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),5/31/2022,0,0
PSC,Pineda/HIC/WW3 (TSPP2 Fence/PNP Outpost/Tiles),5/31/2022,0,0
PSC,"Avotech/Ozee Power/Airnergy (Sub-Stations,MVPS PMS)",5/31/2022,9,640
PSC,Groundfos (Fire Pump),5/31/2022,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),5/31/2022,0,0
PSC,"ARMAV (Old building renovation, other civil works)",5/31/2022,0,0
PSC,Microphase (Internet Connection),5/31/2022,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),5/31/2022,0,0
PSC,Other TSPP1 Contractors,5/31/2022,0,0
PSC,Other TSPP2 Contractors,5/31/2022,,0
PSC,Total for Other Contractors,5/31/2022,11,840
PSC,PetroSolar Corporation (Company Owned),6/30/2022,9,1662
PSC,Syntegra (Owner's Engineer - TSPP1),6/30/2022,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),6/30/2022,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",6/30/2022,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",6/30/2022,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),6/30/2022,0,0
PSC,Solenergy (EPC - TSPP2),6/30/2022,0,0
PSC,"All Vision (O & M, TSPP1)",6/30/2022,0,0
PSC,GSIAC (TSPP1 & TSPP2 Security),6/30/2022,14,5049
PSC,GAIC (Drivers and Utility),6/30/2022,33,7395
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),6/30/2022,0,0
PSC,Fire Control (Fire Deluge System),6/30/2022,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),6/30/2022,2,200
PSC,J. D. Millet (Temz) - Water Truck,6/30/2022,0,0
PSC,PLDT/TRI-EX (Internet Connection),6/30/2022,0,0
PSC,PSC Temporary Workers,6/30/2022,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),6/30/2022,0,0
PSC,Pineda/HIC/WW3 (TSPP2 Fence/PNP Outpost/Tiles),6/30/2022,0,0
PSC,"Avotech/Ozee Power/Airnergy (Sub-Stations,MVPS PMS)",6/30/2022,11,504
